Time,Quadrant,Color,Type
142.15,2,Blue,Entry
142.15,4,Blue,Exit
142.15,2,Blue,Entry
142.15,4,Blue,Exit
142.15,2,Blue,Entry
142.2,4,Red,Exit
142.2,3,Red,Entry
142.2,1,Red,Exit
142.2,3,Red,Entry
142.2,1,Red,Exit
142.2,3,Red,Entry
142.2,3,Red,Exit
142.2,4,Red,Entry
142.2,3,Red,Exit
142.2,4,Red,Entry
142.2,3,Red,Exit
142.2,4,Red,Entry
142.2,3,Red,Exit
142.2,4,Red,Entry
142.2,1,Red,Exit
142.2,4,Red,Entry
142.2,1,Red,Exit
142.2,4,Red,Entry
142.2,4,Red,Exit
142.2,3,Red,Entry
142.2,1,Red,Exit
142.2,3,Red,Entry
142.2,1,Red,Exit
142.2,3,Red,Entry
142.2,3,Red,Exit
142.2,4,Red,Entry
142.2,3,Red,Exit
142.2,4,Red,Entry
142.2,3,Red,Exit
142.2,4,Red,Entry
142.2,3,Red,Exit
142.2,4,Red,Entry
142.2,1,Red,Exit
142.2,4,Red,Entry
142.2,1,Red,Exit
142.2,4,Red,Entry
142.2,4,Red,Exit
142.2,3,Red,Entry
142.2,1,Red,Exit
142.2,3,Red,Entry
142.2,1,Red,Exit
142.2,3,Red,Entry
142.2,4,Red,Exit
142.2,3,Red,Entry
142.2,1,Red,Exit
142.2,3,Red,Entry
142.2,1,Red,Exit
142.2,3,Red,Entry
142.2,3,Red,Exit
142.2,1,Red,Entry
142.2,3,Red,Exit
142.2,1,Red,Entry
142.2,4,Red,Exit
142.2,1,Red,Entry
142.2,3,Red,Exit
142.2,1,Red,Entry
142.2,3,Red,Exit
142.2,1,Red,Entry
142.2,3,Red,Exit
142.2,1,Red,Entry
142.2,3,Red,Exit
142.2,1,Red,Entry
142.2,4,Red,Exit
142.2,1,Red,Entry
142.2,3,Red,Exit
142.2,1,Red,Entry
142.2,3,Red,Exit
142.2,1,Red,Entry
142.2,2,Blue,Exit
142.2,4,Blue,Entry
142.2,2,Blue,Exit
142.2,4,Blue,Entry
142.2,2,Blue,Exit
142.2,4,Blue,Entry
142.2,2,Blue,Exit
142.2,4,Blue,Entry
142.2,4,Blue,Exit
142.2,2,Blue,Entry
142.2,4,Blue,Exit
142.2,2,Blue,Entry
142.2,4,Blue,Exit
142.2,2,Blue,Entry
142.2,4,Blue,Exit
142.2,2,Blue,Entry
142.25,4,Red,Exit
142.25,3,Red,Entry
142.25,4,Red,Exit
142.25,3,Red,Entry
142.25,1,Red,Exit
142.25,3,Red,Entry
142.25,1,Red,Exit
142.25,3,Red,Entry
142.25,3,Red,Exit
142.25,4,Red,Entry
142.25,3,Red,Exit
142.25,4,Red,Entry
142.25,3,Red,Exit
142.25,4,Red,Entry
142.25,3,Red,Exit
142.25,4,Red,Entry
142.25,1,Red,Exit
142.25,4,Red,Entry
142.25,1,Red,Exit
142.25,4,Red,Entry
142.25,4,Red,Exit
142.25,3,Red,Entry
142.25,4,Red,Exit
142.25,3,Red,Entry
142.25,1,Red,Exit
142.25,3,Red,Entry
142.25,1,Red,Exit
142.25,3,Red,Entry
142.25,4,Red,Exit
142.25,3,Red,Entry
142.25,4,Red,Exit
142.25,3,Red,Entry
142.25,1,Red,Exit
142.25,3,Red,Entry
142.25,1,Red,Exit
142.25,3,Red,Entry
142.25,3,Red,Exit
142.25,1,Red,Entry
142.25,4,Red,Exit
142.25,1,Red,Entry
142.25,3,Red,Exit
142.25,1,Red,Entry
142.25,4,Red,Exit
142.25,1,Red,Entry
142.25,3,Red,Exit
142.25,1,Red,Entry
142.25,3,Red,Exit
142.25,1,Red,Entry
142.25,3,Red,Exit
142.25,1,Red,Entry
142.25,4,Red,Exit
142.25,1,Red,Entry
142.25,3,Red,Exit
142.25,1,Red,Entry
142.25,4,Red,Exit
142.25,1,Red,Entry
142.25,3,Red,Exit
142.25,1,Red,Entry
142.25,3,Red,Exit
142.25,1,Red,Entry
142.25,2,Blue,Exit
142.25,4,Blue,Entry
142.25,2,Blue,Exit
142.25,4,Blue,Entry
142.25,2,Blue,Exit
142.25,4,Blue,Entry
142.25,2,Blue,Exit
142.25,4,Blue,Entry
142.25,4,Blue,Exit
142.25,2,Blue,Entry
142.25,4,Blue,Exit
142.25,2,Blue,Entry
142.25,4,Blue,Exit
142.25,2,Blue,Entry
142.25,4,Blue,Exit
142.25,2,Blue,Entry
142.3,4,Red,Exit
142.3,3,Red,Entry
142.3,1,Red,Exit
142.3,3,Red,Entry
142.3,1,Red,Exit
142.3,3,Red,Entry
142.3,3,Red,Exit
142.3,4,Red,Entry
142.3,3,Red,Exit
142.3,4,Red,Entry
142.3,3,Red,Exit
142.3,4,Red,Entry
142.3,1,Red,Exit
142.3,4,Red,Entry
142.3,1,Red,Exit
142.3,4,Red,Entry
142.3,4,Red,Exit
142.3,3,Red,Entry
142.3,1,Red,Exit
142.3,3,Red,Entry
142.3,1,Red,Exit
142.3,3,Red,Entry
142.3,3,Red,Exit
142.3,4,Red,Entry
142.3,3,Red,Exit
142.3,4,Red,Entry
142.3,3,Red,Exit
142.3,4,Red,Entry
142.3,1,Red,Exit
142.3,4,Red,Entry
142.3,1,Red,Exit
142.3,4,Red,Entry
142.3,4,Red,Exit
142.3,3,Red,Entry
142.3,1,Red,Exit
142.3,3,Red,Entry
142.3,1,Red,Exit
142.3,3,Red,Entry
142.3,4,Red,Exit
142.3,3,Red,Entry
142.3,1,Red,Exit
142.3,3,Red,Entry
142.3,1,Red,Exit
142.3,3,Red,Entry
142.3,3,Red,Exit
142.3,1,Red,Entry
142.3,4,Red,Exit
142.3,1,Red,Entry
142.3,3,Red,Exit
142.3,1,Red,Entry
142.3,3,Red,Exit
142.3,1,Red,Entry
142.3,3,Red,Exit
142.3,1,Red,Entry
142.3,4,Red,Exit
142.3,1,Red,Entry
142.3,3,Red,Exit
142.3,1,Red,Entry
142.3,3,Red,Exit
142.3,1,Red,Entry
142.3,2,Blue,Exit
142.3,4,Blue,Entry
142.3,2,Blue,Exit
142.3,4,Blue,Entry
142.3,2,Blue,Exit
142.3,4,Blue,Entry
142.3,2,Blue,Exit
142.3,4,Blue,Entry
142.3,4,Blue,Exit
142.3,2,Blue,Entry
142.3,4,Blue,Exit
142.3,2,Blue,Entry
142.3,4,Blue,Exit
142.3,2,Blue,Entry
142.3,4,Blue,Exit
142.3,2,Blue,Entry
142.35,4,Red,Exit
142.35,3,Red,Entry
142.35,4,Red,Exit
142.35,3,Red,Entry
142.35,1,Red,Exit
142.35,3,Red,Entry
142.35,1,Red,Exit
142.35,3,Red,Entry
142.35,3,Red,Exit
142.35,4,Red,Entry
142.35,3,Red,Exit
142.35,4,Red,Entry
142.35,3,Red,Exit
142.35,4,Red,Entry
142.35,3,Red,Exit
142.35,4,Red,Entry
142.35,1,Red,Exit
142.35,4,Red,Entry
142.35,1,Red,Exit
142.35,4,Red,Entry
142.35,4,Red,Exit
142.35,3,Red,Entry
142.35,4,Red,Exit
142.35,3,Red,Entry
142.35,1,Red,Exit
142.35,3,Red,Entry
142.35,1,Red,Exit
142.35,3,Red,Entry
142.35,4,Red,Exit
142.35,3,Red,Entry
142.35,4,Red,Exit
142.35,3,Red,Entry
142.35,1,Red,Exit
142.35,3,Red,Entry
142.35,1,Red,Exit
142.35,3,Red,Entry
142.35,3,Red,Exit
142.35,1,Red,Entry
142.35,4,Red,Exit
142.35,1,Red,Entry
142.35,3,Red,Exit
142.35,1,Red,Entry
142.35,4,Red,Exit
142.35,1,Red,Entry
142.35,3,Red,Exit
142.35,1,Red,Entry
142.35,3,Red,Exit
142.35,1,Red,Entry
142.35,3,Red,Exit
142.35,1,Red,Entry
142.35,4,Red,Exit
142.35,1,Red,Entry
142.35,3,Red,Exit
142.35,1,Red,Entry
142.35,4,Red,Exit
142.35,1,Red,Entry
142.35,3,Red,Exit
142.35,1,Red,Entry
142.35,3,Red,Exit
142.35,1,Red,Entry
142.35,3,Red,Exit
142.35,1,Red,Entry
142.35,4,Red,Exit
142.35,1,Red,Entry
142.35,3,Red,Exit
142.35,1,Red,Entry
142.35,4,Red,Exit
142.35,1,Red,Entry
142.35,3,Red,Exit
142.35,1,Red,Entry
142.35,3,Red,Exit
142.35,1,Red,Entry
142.35,2,Blue,Exit
142.35,4,Blue,Entry
142.35,2,Blue,Exit
142.35,4,Blue,Entry
142.35,2,Blue,Exit
142.35,4,Blue,Entry
142.35,2,Blue,Exit
142.35,4,Blue,Entry
142.35,4,Blue,Exit
142.35,2,Blue,Entry
142.35,4,Blue,Exit
142.35,2,Blue,Entry
142.35,4,Blue,Exit
142.35,2,Blue,Entry
142.35,4,Blue,Exit
142.35,2,Blue,Entry
142.4,4,Red,Exit
142.4,3,Red,Entry
142.4,1,Red,Exit
142.4,3,Red,Entry
142.4,1,Red,Exit
142.4,3,Red,Entry
142.4,1,Red,Exit
142.4,3,Red,Entry
142.4,3,Red,Exit
142.4,4,Red,Entry
142.4,3,Red,Exit
142.4,4,Red,Entry
142.4,3,Red,Exit
142.4,4,Red,Entry
142.4,1,Red,Exit
142.4,4,Red,Entry
142.4,1,Red,Exit
142.4,4,Red,Entry
142.4,1,Red,Exit
142.4,4,Red,Entry
142.4,4,Red,Exit
142.4,3,Red,Entry
142.4,1,Red,Exit
142.4,3,Red,Entry
142.4,1,Red,Exit
142.4,3,Red,Entry
142.4,1,Red,Exit
142.4,3,Red,Entry
142.4,4,Red,Exit
142.4,3,Red,Entry
142.4,1,Red,Exit
142.4,3,Red,Entry
142.4,1,Red,Exit
142.4,3,Red,Entry
142.4,1,Red,Exit
142.4,3,Red,Entry
142.4,3,Red,Exit
142.4,1,Red,Entry
142.4,4,Red,Exit
142.4,1,Red,Entry
142.4,3,Red,Exit
142.4,1,Red,Entry
142.4,3,Red,Exit
142.4,1,Red,Entry
142.4,2,Blue,Exit
142.4,4,Blue,Entry
142.4,2,Blue,Exit
142.4,4,Blue,Entry
142.4,2,Blue,Exit
142.4,4,Blue,Entry
142.4,2,Blue,Exit
142.4,4,Blue,Entry
142.4,4,Blue,Exit
142.4,2,Blue,Entry
142.4,4,Blue,Exit
142.4,2,Blue,Entry
142.4,4,Blue,Exit
142.4,2,Blue,Entry
142.4,4,Blue,Exit
142.4,2,Blue,Entry
142.45,4,Red,Exit
142.45,3,Red,Entry
142.45,1,Red,Exit
142.45,3,Red,Entry
142.45,3,Red,Exit
142.45,4,Red,Entry
142.45,3,Red,Exit
142.45,4,Red,Entry
142.45,3,Red,Exit
142.45,4,Red,Entry
142.45,1,Red,Exit
142.45,4,Red,Entry
142.45,4,Red,Exit
142.45,3,Red,Entry
142.45,1,Red,Exit
142.45,3,Red,Entry
142.45,4,Red,Exit
142.45,3,Red,Entry
142.45,1,Red,Exit
142.45,3,Red,Entry
142.45,2,Blue,Exit
142.45,4,Blue,Entry
142.45,2,Blue,Exit
142.45,4,Blue,Entry
142.45,2,Blue,Exit
142.45,4,Blue,Entry
142.45,2,Blue,Exit
142.45,4,Blue,Entry
142.45,4,Blue,Exit
142.45,2,Blue,Entry
142.45,4,Blue,Exit
142.45,2,Blue,Entry
142.45,4,Blue,Exit
142.45,2,Blue,Entry
142.45,4,Blue,Exit
142.45,2,Blue,Entry
142.5,4,Red,Exit
142.5,3,Red,Entry
142.5,3,Red,Exit
142.5,4,Red,Entry
142.5,3,Red,Exit
142.5,4,Red,Entry
142.5,3,Red,Exit
142.5,4,Red,Entry
142.5,4,Red,Exit
142.5,3,Red,Entry
142.5,4,Red,Exit
142.5,3,Red,Entry
142.5,3,Red,Exit
142.5,1,Red,Entry
142.5,4,Red,Exit
142.5,1,Red,Entry
142.5,3,Red,Exit
142.5,1,Red,Entry
142.5,3,Red,Exit
142.5,1,Red,Entry
142.5,3,Red,Exit
142.5,1,Red,Entry
142.5,4,Red,Exit
142.5,1,Red,Entry
142.5,3,Red,Exit
142.5,1,Red,Entry
142.5,3,Red,Exit
142.5,1,Red,Entry
142.5,2,Blue,Exit
142.5,4,Blue,Entry
142.5,2,Blue,Exit
142.5,4,Blue,Entry
142.5,2,Blue,Exit
142.5,4,Blue,Entry
142.5,2,Blue,Exit
142.5,4,Blue,Entry
142.5,4,Blue,Exit
142.5,2,Blue,Entry
142.5,4,Blue,Exit
142.5,2,Blue,Entry
142.5,4,Blue,Exit
142.5,2,Blue,Entry
142.5,4,Blue,Exit
142.5,2,Blue,Entry
142.55,4,Red,Exit
142.55,3,Red,Entry
142.55,1,Red,Exit
142.55,3,Red,Entry
142.55,1,Red,Exit
142.55,3,Red,Entry
142.55,4,Red,Exit
142.55,3,Red,Entry
142.55,1,Red,Exit
142.55,3,Red,Entry
142.55,1,Red,Exit
142.55,3,Red,Entry
142.55,4,Red,Exit
142.55,3,Red,Entry
142.55,1,Red,Exit
142.55,3,Red,Entry
142.55,1,Red,Exit
142.55,3,Red,Entry
142.55,4,Red,Exit
142.55,3,Red,Entry
142.55,1,Red,Exit
142.55,3,Red,Entry
142.55,1,Red,Exit
142.55,3,Red,Entry
142.55,3,Red,Exit
142.55,4,Red,Entry
142.55,3,Red,Exit
142.55,4,Red,Entry
142.55,3,Red,Exit
142.55,4,Red,Entry
142.55,1,Red,Exit
142.55,4,Red,Entry
142.55,1,Red,Exit
142.55,4,Red,Entry
142.55,4,Red,Exit
142.55,3,Red,Entry
142.55,1,Red,Exit
142.55,3,Red,Entry
142.55,1,Red,Exit
142.55,3,Red,Entry
142.55,4,Red,Exit
142.55,3,Red,Entry
142.55,1,Red,Exit
142.55,3,Red,Entry
142.55,1,Red,Exit
142.55,3,Red,Entry
142.55,3,Red,Exit
142.55,1,Red,Entry
142.55,4,Red,Exit
142.55,1,Red,Entry
142.55,3,Red,Exit
142.55,1,Red,Entry
142.55,3,Red,Exit
142.55,1,Red,Entry
142.55,2,Blue,Exit
142.55,4,Blue,Entry
142.55,2,Blue,Exit
142.55,4,Blue,Entry
142.55,2,Blue,Exit
142.55,4,Blue,Entry
142.55,2,Blue,Exit
142.55,4,Blue,Entry
142.55,4,Blue,Exit
142.55,2,Blue,Entry
142.55,4,Blue,Exit
142.55,2,Blue,Entry
142.55,4,Blue,Exit
142.55,2,Blue,Entry
142.55,4,Blue,Exit
142.55,2,Blue,Entry
142.6,4,Red,Exit
142.6,3,Red,Entry
142.6,1,Red,Exit
142.6,3,Red,Entry
142.6,3,Red,Exit
142.6,4,Red,Entry
142.6,3,Red,Exit
142.6,4,Red,Entry
142.6,3,Red,Exit
142.6,4,Red,Entry
142.6,3,Red,Exit
142.6,4,Red,Entry
142.6,3,Red,Exit
142.6,4,Red,Entry
142.6,3,Red,Exit
142.6,4,Red,Entry
142.6,1,Red,Exit
142.6,4,Red,Entry
142.6,4,Red,Exit
142.6,3,Red,Entry
142.6,1,Red,Exit
142.6,3,Red,Entry
142.6,4,Red,Exit
142.6,3,Red,Entry
142.6,1,Red,Exit
142.6,3,Red,Entry
142.6,3,Red,Exit
142.6,1,Red,Entry
142.6,3,Red,Exit
142.6,1,Red,Entry
142.6,3,Red,Exit
142.6,1,Red,Entry
142.6,3,Red,Exit
142.6,1,Red,Entry
142.6,4,Red,Exit
142.6,1,Red,Entry
142.6,3,Red,Exit
142.6,1,Red,Entry
142.6,3,Red,Exit
142.6,1,Red,Entry
142.6,2,Blue,Exit
142.6,4,Blue,Entry
142.6,2,Blue,Exit
142.6,4,Blue,Entry
142.6,2,Blue,Exit
142.6,4,Blue,Entry
142.6,2,Blue,Exit
142.6,4,Blue,Entry
142.6,4,Blue,Exit
142.6,2,Blue,Entry
142.6,4,Blue,Exit
142.6,2,Blue,Entry
142.6,4,Blue,Exit
142.6,2,Blue,Entry
142.6,4,Blue,Exit
142.6,2,Blue,Entry
142.65,4,Red,Exit
142.65,3,Red,Entry
142.65,1,Red,Exit
142.65,3,Red,Entry
142.65,4,Red,Exit
142.65,3,Red,Entry
142.65,1,Red,Exit
142.65,3,Red,Entry
142.65,3,Red,Exit
142.65,4,Red,Entry
142.65,3,Red,Exit
142.65,4,Red,Entry
142.65,3,Red,Exit
142.65,4,Red,Entry
142.65,1,Red,Exit
142.65,4,Red,Entry
142.65,3,Red,Exit
142.65,4,Red,Entry
142.65,3,Red,Exit
142.65,4,Red,Entry
142.65,3,Red,Exit
142.65,4,Red,Entry
142.65,1,Red,Exit
142.65,4,Red,Entry
142.65,4,Red,Exit
142.65,3,Red,Entry
142.65,1,Red,Exit
142.65,3,Red,Entry
142.65,3,Red,Exit
142.65,1,Red,Entry
142.65,4,Red,Exit
142.65,1,Red,Entry
142.65,3,Red,Exit
142.65,1,Red,Entry
142.65,3,Red,Exit
142.65,1,Red,Entry
142.65,2,Blue,Exit
142.65,4,Blue,Entry
142.65,2,Blue,Exit
142.65,4,Blue,Entry
142.65,2,Blue,Exit
142.65,4,Blue,Entry
142.65,2,Blue,Exit
142.65,4,Blue,Entry
142.65,4,Blue,Exit
142.65,2,Blue,Entry
142.65,4,Blue,Exit
142.65,2,Blue,Entry
142.65,4,Blue,Exit
142.65,2,Blue,Entry
142.65,4,Blue,Exit
142.65,2,Blue,Entry
142.7,4,Red,Exit
142.7,3,Red,Entry
142.7,4,Red,Exit
142.7,3,Red,Entry
142.7,1,Red,Exit
142.7,3,Red,Entry
142.7,4,Red,Exit
142.7,3,Red,Entry
142.7,4,Red,Exit
142.7,3,Red,Entry
142.7,1,Red,Exit
142.7,3,Red,Entry
142.7,3,Red,Exit
142.7,4,Red,Entry
142.7,3,Red,Exit
142.7,4,Red,Entry
142.7,3,Red,Exit
142.7,4,Red,Entry
142.7,1,Red,Exit
142.7,4,Red,Entry
142.7,4,Red,Exit
142.7,3,Red,Entry
142.7,4,Red,Exit
142.7,3,Red,Entry
142.7,1,Red,Exit
142.7,3,Red,Entry
142.7,4,Red,Exit
142.7,3,Red,Entry
142.7,4,Red,Exit
142.7,3,Red,Entry
142.7,1,Red,Exit
142.7,3,Red,Entry
142.7,3,Red,Exit
142.7,1,Red,Entry
142.7,3,Red,Exit
142.7,1,Red,Entry
142.7,4,Red,Exit
142.7,1,Red,Entry
142.7,4,Red,Exit
142.7,1,Red,Entry
142.7,3,Red,Exit
142.7,1,Red,Entry
142.7,2,Blue,Exit
142.7,4,Blue,Entry
142.7,2,Blue,Exit
142.7,4,Blue,Entry
142.7,2,Blue,Exit
142.7,4,Blue,Entry
142.7,2,Blue,Exit
142.7,4,Blue,Entry
142.7,4,Blue,Exit
142.7,2,Blue,Entry
142.7,4,Blue,Exit
142.7,2,Blue,Entry
142.7,4,Blue,Exit
142.7,2,Blue,Entry
142.7,4,Blue,Exit
142.7,2,Blue,Entry
142.75,4,Red,Exit
142.75,3,Red,Entry
142.75,1,Red,Exit
142.75,3,Red,Entry
142.75,4,Red,Exit
142.75,3,Red,Entry
142.75,1,Red,Exit
142.75,3,Red,Entry
142.75,3,Red,Exit
142.75,4,Red,Entry
142.75,3,Red,Exit
142.75,4,Red,Entry
142.75,3,Red,Exit
142.75,4,Red,Entry
142.75,3,Red,Exit
142.75,4,Red,Entry
142.75,1,Red,Exit
142.75,4,Red,Entry
142.75,3,Red,Exit
142.75,4,Red,Entry
142.75,3,Red,Exit
142.75,4,Red,Entry
142.75,3,Red,Exit
142.75,4,Red,Entry
142.75,3,Red,Exit
142.75,4,Red,Entry
142.75,1,Red,Exit
142.75,4,Red,Entry
142.75,4,Red,Exit
142.75,3,Red,Entry
142.75,1,Red,Exit
142.75,3,Red,Entry
142.75,3,Red,Exit
142.75,1,Red,Entry
142.75,3,Red,Exit
142.75,1,Red,Entry
142.75,4,Red,Exit
142.75,1,Red,Entry
142.75,3,Red,Exit
142.75,1,Red,Entry
142.75,3,Red,Exit
142.75,1,Red,Entry
142.75,2,Blue,Exit
142.75,4,Blue,Entry
142.75,2,Blue,Exit
142.75,4,Blue,Entry
142.75,2,Blue,Exit
142.75,4,Blue,Entry
142.75,2,Blue,Exit
142.75,4,Blue,Entry
142.75,4,Blue,Exit
142.75,2,Blue,Entry
142.75,4,Blue,Exit
142.75,2,Blue,Entry
142.75,4,Blue,Exit
142.75,2,Blue,Entry
142.75,4,Blue,Exit
142.75,2,Blue,Entry
142.8,4,Red,Exit
142.8,3,Red,Entry
142.8,4,Red,Exit
142.8,3,Red,Entry
142.8,1,Red,Exit
142.8,3,Red,Entry
142.8,4,Red,Exit
142.8,3,Red,Entry
142.8,4,Red,Exit
142.8,3,Red,Entry
142.8,1,Red,Exit
142.8,3,Red,Entry
142.8,4,Red,Exit
142.8,3,Red,Entry
142.8,4,Red,Exit
142.8,3,Red,Entry
142.8,1,Red,Exit
142.8,3,Red,Entry
142.8,3,Red,Exit
142.8,4,Red,Entry
142.8,3,Red,Exit
142.8,4,Red,Entry
142.8,3,Red,Exit
142.8,4,Red,Entry
142.8,1,Red,Exit
142.8,4,Red,Entry
142.8,3,Red,Exit
142.8,4,Red,Entry
142.8,3,Red,Exit
142.8,4,Red,Entry
142.8,3,Red,Exit
142.8,4,Red,Entry
142.8,1,Red,Exit
142.8,4,Red,Entry
142.8,4,Red,Exit
142.8,3,Red,Entry
142.8,4,Red,Exit
142.8,3,Red,Entry
142.8,1,Red,Exit
142.8,3,Red,Entry
142.8,3,Red,Exit
142.8,4,Red,Entry
142.8,3,Red,Exit
142.8,4,Red,Entry
142.8,3,Red,Exit
142.8,4,Red,Entry
142.8,1,Red,Exit
142.8,4,Red,Entry
142.8,3,Red,Exit
142.8,1,Red,Entry
142.8,3,Red,Exit
142.8,1,Red,Entry
142.8,4,Red,Exit
142.8,1,Red,Entry
142.8,4,Red,Exit
142.8,1,Red,Entry
142.8,3,Red,Exit
142.8,1,Red,Entry
142.8,3,Red,Exit
142.8,1,Red,Entry
142.8,3,Red,Exit
142.8,1,Red,Entry
142.8,4,Red,Exit
142.8,1,Red,Entry
142.8,4,Red,Exit
142.8,1,Red,Entry
142.8,3,Red,Exit
142.8,1,Red,Entry
142.8,2,Blue,Exit
142.8,4,Blue,Entry
142.8,2,Blue,Exit
142.8,4,Blue,Entry
142.8,2,Blue,Exit
142.8,4,Blue,Entry
142.8,2,Blue,Exit
142.8,4,Blue,Entry
142.8,4,Blue,Exit
142.8,2,Blue,Entry
142.8,4,Blue,Exit
142.8,2,Blue,Entry
142.8,4,Blue,Exit
142.8,2,Blue,Entry
142.8,4,Blue,Exit
142.8,2,Blue,Entry
142.85,4,Red,Exit
142.85,3,Red,Entry
142.85,4,Red,Exit
142.85,3,Red,Entry
142.85,4,Red,Exit
142.85,3,Red,Entry
142.85,1,Red,Exit
142.85,3,Red,Entry
142.85,1,Red,Exit
142.85,3,Red,Entry
142.85,4,Red,Exit
142.85,3,Red,Entry
142.85,4,Red,Exit
142.85,3,Red,Entry
142.85,4,Red,Exit
142.85,3,Red,Entry
142.85,1,Red,Exit
142.85,3,Red,Entry
142.85,1,Red,Exit
142.85,3,Red,Entry
142.85,4,Red,Exit
142.85,3,Red,Entry
142.85,4,Red,Exit
142.85,3,Red,Entry
142.85,4,Red,Exit
142.85,3,Red,Entry
142.85,1,Red,Exit
142.85,3,Red,Entry
142.85,1,Red,Exit
142.85,3,Red,Entry
142.85,3,Red,Exit
142.85,4,Red,Entry
142.85,3,Red,Exit
142.85,4,Red,Entry
142.85,3,Red,Exit
142.85,4,Red,Entry
142.85,3,Red,Exit
142.85,4,Red,Entry
142.85,1,Red,Exit
142.85,4,Red,Entry
142.85,1,Red,Exit
142.85,4,Red,Entry
142.85,4,Red,Exit
142.85,3,Red,Entry
142.85,4,Red,Exit
142.85,3,Red,Entry
142.85,4,Red,Exit
142.85,3,Red,Entry
142.85,1,Red,Exit
142.85,3,Red,Entry
142.85,1,Red,Exit
142.85,3,Red,Entry
142.85,3,Red,Exit
142.85,1,Red,Entry
142.85,3,Red,Exit
142.85,1,Red,Entry
142.85,3,Red,Exit
142.85,1,Red,Entry
142.85,4,Red,Exit
142.85,1,Red,Entry
142.85,4,Red,Exit
142.85,1,Red,Entry
142.85,3,Red,Exit
142.85,1,Red,Entry
142.85,4,Red,Exit
142.85,1,Red,Entry
142.85,3,Red,Exit
142.85,1,Red,Entry
142.85,3,Red,Exit
142.85,1,Red,Entry
142.85,3,Red,Exit
142.85,1,Red,Entry
142.85,4,Red,Exit
142.85,1,Red,Entry
142.85,4,Red,Exit
142.85,1,Red,Entry
142.85,3,Red,Exit
142.85,1,Red,Entry
142.85,4,Red,Exit
142.85,1,Red,Entry
142.85,3,Red,Exit
142.85,1,Red,Entry
142.85,3,Red,Exit
142.85,1,Red,Entry
142.85,3,Red,Exit
142.85,1,Red,Entry
142.85,4,Red,Exit
142.85,1,Red,Entry
142.85,4,Red,Exit
142.85,1,Red,Entry
142.85,3,Red,Exit
142.85,1,Red,Entry
142.85,4,Red,Exit
142.85,1,Red,Entry
142.85,3,Red,Exit
142.85,2,Red,Entry
142.85,3,Red,Exit
142.85,2,Red,Entry
142.85,3,Red,Exit
142.85,2,Red,Entry
142.85,4,Red,Exit
142.85,2,Red,Entry
142.85,4,Red,Exit
142.85,2,Red,Entry
142.85,3,Red,Exit
142.85,2,Red,Entry
142.85,4,Red,Exit
142.85,2,Red,Entry
142.85,1,Red,Exit
142.85,2,Red,Entry
142.85,1,Red,Exit
142.85,2,Red,Entry
142.85,2,Blue,Exit
142.85,4,Blue,Entry
142.85,2,Blue,Exit
142.85,4,Blue,Entry
142.85,2,Blue,Exit
142.85,4,Blue,Entry
142.85,2,Blue,Exit
142.85,4,Blue,Entry
142.85,4,Blue,Exit
142.85,2,Blue,Entry
142.85,4,Blue,Exit
142.85,2,Blue,Entry
142.85,4,Blue,Exit
142.85,2,Blue,Entry
142.85,4,Blue,Exit
142.85,2,Blue,Entry
142.9,4,Red,Exit
142.9,3,Red,Entry
142.9,1,Red,Exit
142.9,3,Red,Entry
142.9,1,Red,Exit
142.9,3,Red,Entry
142.9,1,Red,Exit
142.9,3,Red,Entry
142.9,2,Red,Exit
142.9,3,Red,Entry
142.9,3,Red,Exit
142.9,4,Red,Entry
142.9,3,Red,Exit
142.9,4,Red,Entry
142.9,3,Red,Exit
142.9,4,Red,Entry
142.9,3,Red,Exit
142.9,4,Red,Entry
142.9,1,Red,Exit
142.9,4,Red,Entry
142.9,1,Red,Exit
142.9,4,Red,Entry
142.9,1,Red,Exit
142.9,4,Red,Entry
142.9,2,Red,Exit
142.9,4,Red,Entry
142.9,4,Red,Exit
142.9,3,Red,Entry
142.9,1,Red,Exit
142.9,3,Red,Entry
142.9,1,Red,Exit
142.9,3,Red,Entry
142.9,1,Red,Exit
142.9,3,Red,Entry
142.9,2,Red,Exit
142.9,3,Red,Entry
142.9,4,Red,Exit
142.9,3,Red,Entry
142.9,1,Red,Exit
142.9,3,Red,Entry
142.9,1,Red,Exit
142.9,3,Red,Entry
142.9,1,Red,Exit
142.9,3,Red,Entry
142.9,2,Red,Exit
142.9,3,Red,Entry
142.9,3,Red,Exit
142.9,4,Red,Entry
142.9,3,Red,Exit
142.9,4,Red,Entry
142.9,3,Red,Exit
142.9,4,Red,Entry
142.9,3,Red,Exit
142.9,4,Red,Entry
142.9,1,Red,Exit
142.9,4,Red,Entry
142.9,1,Red,Exit
142.9,4,Red,Entry
142.9,1,Red,Exit
142.9,4,Red,Entry
142.9,2,Red,Exit
142.9,4,Red,Entry
142.9,3,Red,Exit
142.9,1,Red,Entry
142.9,3,Red,Exit
142.9,1,Red,Entry
142.9,3,Red,Exit
142.9,1,Red,Entry
142.9,4,Red,Exit
142.9,1,Red,Entry
142.9,3,Red,Exit
142.9,1,Red,Entry
142.9,2,Red,Exit
142.9,1,Red,Entry
142.9,3,Red,Exit
142.9,1,Red,Entry
142.9,3,Red,Exit
142.9,1,Red,Entry
142.9,3,Red,Exit
142.9,1,Red,Entry
142.9,4,Red,Exit
142.9,1,Red,Entry
142.9,3,Red,Exit
